Location	Bout	Filename	Date	Time	Manualcount	datetime	timemin	Playback	daysbait	Temp	Humidity	Lux	UVI	Rain	Wind
Lorulun	pm	Lorulun_Fufun_5_3280232	28.03.2023	17:33	5	2023/03/28:17:33:38	1054	no	1	24.4	99	4505.5	0	0	7.2
Lorulun	pm	Lorulun_Fufun_4_3280235	28.03.2023	17:35	5	2023/03/28:17:35:55	1056	no	1	24.4	99	3907.4	0	0	3.5
Lorulun	pm	Lorulun_Fufun_5_3280238	28.03.2023	17:38	5	2023/03/28:17:38:10	1058	no	1	24.4	99	3907.4	0	0	3.5
Lorulun	pm	Lorulun_Fufun_4_3280241	28.03.2023	17:40	5	2023/03/28:17:40:41	1061	no	1	24.4	99	3399.4	0	0	5.5
Lorulun	pm	Lorulun_Fufun_6_3280244	28.03.2023	17:42	7	2023/03/28:17:42:57	1063	no	1	24.4	99	3399.4	0	0	5.5
Lorulun	pm	Lorulun_Fufun_1_3280247	28.03.2023	17:45	2	2023/03/28:17:45:52	1066	no	1	24.3	99	2999	0	0	3.5
Lorulun	pm	Lorulun_Fufun_6_3280250	28.03.2023	17:48	6	2023/03/28:17:48:18	1068	no	1	24.3	99	2999	0	0	3.5
Lorulun	pm	Lorulun_Fufun_6_3280253	28.03.2023	17:50	6	2023/03/28:17:50:37	1071	no	1	24.3	99	2422.5	0	0	5.5
Lorulun	pm	Lorulun_Fufun_2_3280256	28.03.2023	17:53	2	2023/03/28:17:53:20	1073	no	1	24.3	99	2422.5	0	0	5.5
Lorulun	pm	Lorulun_Fufun_4_3280259	28.03.2023	17:55	4	2023/03/28:17:55:36	1076	no	1	24.3	99	1843.5	0	0	7.2
Lorulun	pm	Lorulun_Fufun_7_3280262	28.03.2023	17:57	7	2023/03/28:17:57:54	1078	no	1	24.3	99	1843.5	0	0	7.2
Lorulun	pm	Lorulun_Fufun_4_3280265	28.03.2023	18:00	4	2023/03/28:18:00:16	1080	no	1	24.3	99	1440.6	0	0	7.2
Lorulun	pm	Lorulun_Fufun_7_3280268	28.03.2023	18:02	7	2023/03/28:18:02:37	1083	no	1	24.3	99	1440.6	0	0	7.2
Lorulun	am	Lorulun_Fufun_2_3290271	29.03.2023	06:55	2	2023/03/29:06:55:43	416	no	2	24.2	99	2594.8	0	0	0
Lorulun	am	Lorulun_Fufun_5_3290274	29.03.2023	06:57	6	2023/03/29:06:57:58	418	no	2	24.2	99	2594.8	0	0	0
Lorulun	am	Lorulun_Fufun_4_3290277	29.03.2023	07:00	4	2023/03/29:07:00:38	421	no	2	24.2	99	2904	0	0	0
Lorulun	am	Lorulun_Fufun_7_3290280	29.03.2023	07:02	7	2023/03/29:07:02:54	423	no	2	24.2	99	2904	0	0	0
Lorulun	am	Lorulun_Fufun_8_3290283	29.03.2023	07:05	8	2023/03/29:07:05:12	425	no	2	24.2	99	4015.1	0	0	0
Lorulun	am	Lorulun_Fufun_8_3290286	29.03.2023	07:07	8	2023/03/29:07:07:27	427	no	2	24.2	99	4015.1	0	0	0
Lorulun	am	Lorulun_Fufun_6_3290289	29.03.2023	07:09	8	2023/03/29:07:09:44	430	no	2	24.2	99	4015.1	0	0	0
Lorulun	am	Lorulun_Fufun_5_3290292	29.03.2023	07:12	7	2023/03/29:07:12:04	432	no	2	24.3	99	5298.6	0	0	0
Lorulun	am	Lorulun_Fufun_6_3290295	29.03.2023	07:14	6	2023/03/29:07:14:22	434	no	2	24.3	99	5298.6	0	0	0
Lorulun	am	Lorulun_Fufun_7_3290298	29.03.2023	07:16	7	2023/03/29:07:16:39	437	no	2	24.4	99	5531.7	0	0	1.8
Lorulun	am	Lorulun_Fufun_5_3290301	29.03.2023	07:18	6	2023/03/29:07:18:56	439	no	2	24.4	99	5531.7	0	0	1.8
Lorulun	am	Lorulun_Fufun_6_3290304	29.03.2023	07:21	8	2023/03/29:07:21:12	441	no	2	24.5	99	6284.3	0	0	5.5
Lorulun	am	Lorulun_Fufun_2_3290307	29.03.2023	07:28	2	2023/03/29:07:28:10	448	no	2	24.5	99	7705.9	0	0	3.5
Lorulun	am	Lorulun_Fufun_4_3290310	29.03.2023	07:30	4	2023/03/29:07:30:26	450	no	2	24.5	99	8044.2	0	0	5.5
Lorulun	am	Lorulun_Fufun_6_3290313	29.03.2023	07:32	6	2023/03/29:07:32:42	453	no	2	24.5	99	8044.2	0	0	5.5
Lorulun	am	Lorulun_Fufun_6_3290316	29.03.2023	07:35	6	2023/03/29:07:35:00	455	no	2	24.5	99	8044.2	0	0	5.5
Lorulun	am	Lorulun_Fufun_3_3290319	29.03.2023	07:38	3	2023/03/29:07:38:22	458	no	2	24.5	99	11480.3	0	0	5.5
Lorulun	am	Lorulun_Fufun_2_3290322	29.03.2023	07:41	2	2023/03/29:07:41:29	461	no	2	24.6	99	13947.1	1	0	7.2
Lorulun	am	Lorulun_Fufun_7_3290325	29.03.2023	07:43	7	2023/03/29:07:43:44	464	no	2	24.6	99	13947.1	1	0	7.2
Lorulun	pm	Lorulun_Fufun_1_3290328	29.03.2023	15:07	1	2023/03/29:15:07:48	908	no	2	24.6	99	8069.5	0	33	7.2
Lorulun	pm	Lorulun_Fufun_2_3290331	29.03.2023	16:07	2	2023/03/29:16:07:34	968	no	2	24.7	99	14552.8	1	24	0
Lorulun	pm	Lorulun_Fufun_6_3290334	29.03.2023	16:09	6	2023/03/29:16:09:59	970	no	2	24.7	99	14552.8	1	24	0
Lorulun	pm	Lorulun_Fufun_5_3290337	29.03.2023	16:12	5	2023/03/29:16:12:20	972	no	2	24.7	99	16577.4	1	0	1.8
Lorulun	pm	Lorulun_Fufun_6_3290340	29.03.2023	16:14	8	2023/03/29:16:14:41	975	no	2	24.7	99	16577.4	1	0	1.8
Lorulun	pm	Lorulun_Fufun_8_3290343	29.03.2023	16:17	9	2023/03/29:16:17:11	977	no	2	24.8	99	16733.3	1	0	5.5
Lorulun	pm	Lorulun_Fufun_4_3290346	29.03.2023	16:19	6	2023/03/29:16:19:28	979	no	2	24.8	99	16733.3	1	0	5.5
Lorulun	pm	Lorulun_Fufun_7_3290349	29.03.2023	16:21	8	2023/03/29:16:21:46	982	no	2	24.9	99	16590.1	1	0	3.5
Lorulun	pm	Lorulun_Fufun_7_3290352	29.03.2023	16:24	8	2023/03/29:16:24:04	984	no	2	24.9	99	16590.1	1	0	3.5
Lorulun	pm	Lorulun_Fufun_3_3290355	29.03.2023	16:29	3	2023/03/29:16:29:37	990	no	2	25	99	12031.4	0	0	1.8
Lorulun	pm	Lorulun_Fufun_5_3290358	29.03.2023	16:32	5	2023/03/29:16:32:18	992	no	2	25	99	12999.4	0	0	1.8
Lorulun	pm	Lorulun_NoFufun_3290361	29.03.2023	16:34	1	2023/03/29:16:34:47	995	no	2	25	99	12999.4	0	0	1.8
Lorulun	pm	Lorulun_Fufun_7_3290364	29.03.2023	16:37	8	2023/03/29:16:37:04	997	no	2	25	99	12753.6	0	0	5.5
Lorulun	pm	Lorulun_Fufun_8_3290367	29.03.2023	16:39	10	2023/03/29:16:39:22	999	no	2	25	99	12753.6	0	0	5.5
Lorulun	pm	Lorulun_Fufun_7_3290370	29.03.2023	16:41	8	2023/03/29:16:41:40	1002	no	2	25.1	99	11675.4	0	0	0
Lorulun	pm	Lorulun_Fufun_6_3290373	29.03.2023	16:43	8	2023/03/29:16:43:56	1004	no	2	25.1	99	11675.4	0	0	0
Lorulun	pm	Lorulun_Fufun_8_3290376	29.03.2023	16:46	8	2023/03/29:16:46:13	1006	no	2	25.2	99	11408.1	0	0	1.8
Lorulun	pm	Lorulun_Fufun_9_3290379	29.03.2023	16:48	9	2023/03/29:16:48:30	1008	no	2	25.2	99	11408.1	0	0	1.8
Lorulun	pm	Lorulun_Fufun_9_3290382	29.03.2023	16:50	9	2023/03/29:16:50:51	1011	no	2	25.2	99	10470.5	0	0	0
Lorulun	pm	Lorulun_Fufun_7_3290385	29.03.2023	16:53	8	2023/03/29:16:53:15	1013	no	2	25.2	99	10470.5	0	0	0
Lorulun	pm	Lorulun_Fufun_2_3290388	29.03.2023	16:57	3	2023/03/29:16:57:09	1017	no	2	25.2	99	10564.2	0	0	0
Lorulun	pm	Lorulun_Fufun_5_3290391	29.03.2023	16:59	5	2023/03/29:16:59:29	1019	no	2	25.2	99	10564.2	0	0	0
Lorulun	pm	Lorulun_Fufun_7_3290394	29.03.2023	17:01	7	2023/03/29:17:01:48	1022	no	2	25.3	99	11538.6	0	0	0
Lorulun	pm	Lorulun_Fufun_7_3290397	29.03.2023	17:04	8	2023/03/29:17:04:04	1024	no	2	25.3	99	11538.6	0	0	0
Lorulun	pm	Lorulun_Fufun_8_3290400	29.03.2023	17:06	8	2023/03/29:17:06:30	1027	no	2	25.4	99	11209.1	0	0	0
Lorulun	pm	Lorulun_Fufun_7_3290403	29.03.2023	17:08	7	2023/03/29:17:08:47	1029	no	2	25.4	99	11209.1	0	0	0
Lorulun	pm	Lorulun_Fufun_6_3290406	29.03.2023	17:11	6	2023/03/29:17:11:03	1031	no	2	25.3	99	10512.3	0	0	1.8
Lorulun	pm	Lorulun_Fufun_6_3290409	29.03.2023	17:13	6	2023/03/29:17:13:22	1033	no	2	25.3	99	10512.3	0	0	1.8
Lorulun	pm	Lorulun_Fufun_4_3290412	29.03.2023	17:15	4	2023/03/29:17:15:38	1036	no	2	25.3	99	9587.4	0	0	1.8
Lorulun	pm	Lorulun_Fufun_5_3290415	29.03.2023	17:17	5	2023/03/29:17:17:57	1038	no	2	25.3	99	9587.4	0	0	1.8
Lorulun	pm	Lorulun_Fufun_6_3290418	29.03.2023	17:20	6	2023/03/29:17:20:23	1040	no	2	25.4	99	8600.4	0	0	3.5
Lorulun	pm	Lorulun_Fufun_7_3290421	29.03.2023	17:22	7	2023/03/29:17:22:43	1043	no	2	25.4	99	8600.4	0	0	3.5
Lorulun	pm	Lorulun_Fufun_6_3290424	29.03.2023	17:25	6	2023/03/29:17:25:06	1045	no	2	25.4	99	7626.1	0	0	3.5
Lorulun	pm	Lorulun_Fufun_2_3290427	29.03.2023	17:27	2	2023/03/29:17:27:47	1048	no	2	25.4	99	7626.1	0	0	3.5
Lorulun	pm	Lorulun_Fufun_2_3290430	29.03.2023	17:34	3	2023/03/29:17:34:55	1055	no	2	25.4	99	6000.5	0	0	3.5
Lorulun	pm	Lorulun_NoFufun_3290433	29.03.2023	18:47	0	2023/03/29:18:47:39	1128	no	2	24.9	99	0	0	13.8	1.8
Lorulun	am	Lorulun_NoFufun_3300436	30.03.2023	09:49	0	2023/03/30:09:49:32	590	no	3	27.7	97	97199.2	7	0	11.1
Lorulun	am	Lorulun_NoFufun_3300439	30.03.2023	10:18	0	2023/03/30:10:18:43	619	no	3	25.6	99	81017	6	0	13
Lorulun	am	Lorulun_NoFufun_3300442	30.03.2023	10:23	0	2023/03/30:10:23:44	624	no	3	25.7	99	111407.3	8	0	11.1
Lorulun	am	Lorulun_NoFufun_3300445	30.03.2023	10:28	0	2023/03/30:10:28:51	629	no	3	26.5	99	114187.1	8	0	14.8
Lorulun	am	Lorulun_NoFufun_3300448	30.03.2023	11:36	0	2023/03/30:11:36:04	696	no	3	27.4	96	118598.8	9	0	9.3
Lorulun	am	Lorulun_NoFufun_3300451	30.03.2023	11:41	0	2023/03/30:11:41:06	701	no	3	27.7	95	131052.1	10	0	7.2
Lorulun	am	Lorulun_NoFufun_3300454	30.03.2023	11:59	0	2023/03/30:11:59:07	719	no	3	28.2	93	102106.3	7	0	18.3
Lorulun	pm	Lorulun_NoFufun_3300457	30.03.2023	12:35	0	2023/03/30:12:35:51	756	no	3	28.9	91	127702.2	9	0	16.6
Lorulun	pm	Lorulun_NoFufun_3300460	30.03.2023	12:38	0	2023/03/30:12:38:09	758	no	3	28.9	91	127702.2	9	0	16.6
Lorulun	pm	Lorulun_NoFufun_3300463	30.03.2023	12:42	0	2023/03/30:12:42:10	762	no	3	29.5	90	132874.1	10	0	13
Lorulun	pm	Lorulun_NoFufun_3300466	30.03.2023	12:46	0	2023/03/30:12:46:30	767	no	3	29.3	91	134635.2	10	0	14.8
Lorulun	pm	Lorulun_NoFufun_3300469	30.03.2023	12:51	0	2023/03/30:12:51:52	772	no	3	28.9	91	36357.8	2	0	9.3
Lorulun	pm	Lorulun_NoFufun_3300472	30.03.2023	12:54	0	2023/03/30:12:54:16	774	no	3	28.9	91	36357.8	2	0	9.3
Lorulun	pm	Lorulun_NoFufun_3300475	30.03.2023	13:04	0	2023/03/30:13:04:20	784	no	3	29.2	92	106293.7	8	0	11.1
Lorulun	pm	Lorulun_NoFufun_3300478	30.03.2023	16:57	0	2023/03/30:16:57:33	1018	no	3	28.4	94	42914.6	3	0	3.5
Lorulun	pm	Lorulun_NoFufun_3300481	30.03.2023	16:59	0	2023/03/30:16:59:52	1020	no	3	28.4	94	42914.6	3	0	3.5
Lorulun	pm	Lorulun_Fufun_1_3300484	30.03.2023	17:02	1	2023/03/30:17:02:15	1022	no	3	28.5	94	42833.5	3	0	3.5
Lorulun	pm	Lorulun_NoFufun_3300487	30.03.2023	18:26	0	2023/03/30:18:26:52	1107	no	3	26.5	99	92.5	0	0	0
Lorulun	am	Lorulun_NoFufun_3310490	31.03.2023	07:10	0	2023/03/31:07:10:20	430	no	4	24.9	99	6977.4	0	0	5.5
Lorulun	am	Lorulun_Fufun_1_3310493	31.03.2023	07:12	1	2023/03/31:07:12:37	433	no	4	24.9	99	6977.4	0	0	5.5
Lorulun	am	Lorulun_Fufun_2_3310496	31.03.2023	07:15	2	2023/03/31:07:15:10	435	no	4	25.1	99	7555.1	0	0	3.5
Lorulun	am	Lorulun_Fufun_3_3310499	31.03.2023	07:17	3	2023/03/31:07:17:37	438	no	4	25.1	99	7555.1	0	0	3.5
Lorulun	am	Lorulun_Fufun_3_3310502	31.03.2023	07:19	3	2023/03/31:07:19:57	440	no	4	25.1	99	7555.1	0	0	3.5
Lorulun	am	Lorulun_Fufun_1_3310505	31.03.2023	07:22	1	2023/03/31:07:22:50	443	no	4	25.3	99	8278.6	0	0	7.2
Lorulun	am	Lorulun_Fufun_1_3310508	31.03.2023	07:25	2	2023/03/31:07:25:06	445	no	4	25.5	99	9577.3	0	0	3.5
Lorulun	am	Lorulun_NoFufun_3310511	31.03.2023	09:23	0	2023/03/31:09:23:12	563	no	4	28.3	92	76709.2	5	0	14.8
Lorulun	am	Lorulun_NoFufun_3310514	31.03.2023	09:33	0	2023/03/31:09:33:51	574	no	4	27.8	96	77217.3	5	1.2	13
Lorulun	am	Lorulun_NoFufun_3310517	31.03.2023	09:39	0	2023/03/31:09:39:55	580	no	4	27.9	95	79624.6	6	1.2	7.2
Lorulun	am	Lorulun_NoFufun_3310520	31.03.2023	09:42	0	2023/03/31:09:42:12	582	no	4	28.1	94	79519.5	6	1.2	7.2
Lorulun	am	Lorulun_NoFufun_3310523	31.03.2023	09:45	0	2023/03/31:09:45:15	585	no	4	28.3	93	85104.4	6	0	11.1
Lorulun	am	Lorulun_NoFufun_3310526	31.03.2023	09:48	0	2023/03/31:09:48:29	588	no	4	28.3	93	85104.4	6	0	11.1
Lorulun	am	Lorulun_NoFufun_3310529	31.03.2023	09:51	0	2023/03/31:09:51:24	591	no	4	28.2	93	81631.5	6	0	7.2
Lorulun	am	Lorulun_NoFufun_3310532	31.03.2023	09:56	0	2023/03/31:09:56:50	597	no	4	28.4	93	90805.9	6	0	7.2
Lorulun	am	Lorulun_NoFufun_3310535	31.03.2023	09:59	0	2023/03/31:09:59:55	600	no	4	28.4	93	90805.9	6	0	7.2
Lorulun	am	Lorulun_NoFufun_3310538	31.03.2023	10:03	0	2023/03/31:10:03:52	604	no	4	28.6	92	90111.6	6	0	11.1
Lorulun	am	Lorulun_NoFufun_3310541	31.03.2023	10:07	0	2023/03/31:10:07:41	608	no	4	28.7	92	93320.9	7	0	11.1
Lorulun	am	Lorulun_NoFufun_3310544	31.03.2023	10:10	0	2023/03/31:10:10:26	610	no	4	28.8	91	105286.4	8	0	9.3
Lorulun	am	Lorulun_NoFufun_3310547	31.03.2023	10:14	0	2023/03/31:10:14:26	614	no	4	28.8	91	105286.4	8	0	9.3
Lorulun	am	Lorulun_NoFufun_3310550	31.03.2023	10:20	0	2023/03/31:10:20:16	620	no	4	29	91	107854.6	8	0	11.1
Lorulun	am	Lorulun_NoFufun_3310553	31.03.2023	10:23	0	2023/03/31:10:23:26	623	no	4	29	91	107854.6	8	0	11.1
Lorulun	am	Lorulun_NoFufun_3310556	31.03.2023	10:28	0	2023/03/31:10:28:43	629	no	4	29.2	93	109033	8	0	7.2
Lorulun	am	Lorulun_NoFufun_3310559	31.03.2023	10:31	0	2023/03/31:10:31:13	631	no	4	29.6	93	104745.4	8	0	3.5
Lorulun	am	Lorulun_NoFufun_3310562	31.03.2023	10:33	0	2023/03/31:10:33:42	634	no	4	29.6	93	104745.4	8	0	3.5
Lorulun	am	Lorulun_NoFufun_3310565	31.03.2023	10:41	0	2023/03/31:10:41:04	641	no	4	29.3	94	124644.9	9	0	5.5
Lorulun	am	Lorulun_NoFufun_3310568	31.03.2023	10:45	0	2023/03/31:10:45:09	645	no	4	29.7	93	117706.8	9	0	5.5
Lorulun	am	Lorulun_NoFufun_3310571	31.03.2023	10:54	0	2023/03/31:10:54:06	654	no	4	29.2	93	37017.9	2	0	3.5
Lorulun	am	Lorulun_NoFufun_3310574	31.03.2023	10:59	0	2023/03/31:10:59:45	660	no	4	28.6	92	36157.6	2	0	3.5
Lorulun	am	Lorulun_NoFufun_3310577	31.03.2023	11:09	0	2023/03/31:11:09:12	669	no	4	29	89	91847.4	7	0	9.3
Lorulun	am	Lorulun_NoFufun_3310580	31.03.2023	11:11	0	2023/03/31:11:11:28	671	no	4	29.2	97	129833.3	9	0	7.2
Lorulun	am	Lorulun_NoFufun_3310583	31.03.2023	11:13	0	2023/03/31:11:13:48	674	no	4	29.2	97	129833.3	9	0	7.2
Lorulun	am	Lorulun_NoFufun_3310586	31.03.2023	11:16	0	2023/03/31:11:16:39	677	no	4	29.3	99	126038.6	9	0	5.5
Lorulun	am	Lorulun_NoFufun_3310589	31.03.2023	11:19	0	2023/03/31:11:19:10	679	no	4	29.3	99	126038.6	9	0	5.5
Lorulun	am	Lorulun_NoFufun_3310592	31.03.2023	11:22	0	2023/03/31:11:22:25	682	no	4	29.4	99	125982.9	9	0	11.1
Lorulun	am	Lorulun_NoFufun_3310595	31.03.2023	11:24	0	2023/03/31:11:24:45	685	no	4	29.4	99	125982.9	9	0	11.1
Lorulun	am	Lorulun_NoFufun_3310598	31.03.2023	11:27	0	2023/03/31:11:27:14	687	no	4	28.6	99	120495.5	9	0	11.1
Lorulun	am	Lorulun_NoFufun_3310601	31.03.2023	11:29	0	2023/03/31:11:29:55	690	no	4	28.6	99	120495.5	9	0	11.1
Lorulun	am	Lorulun_NoFufun_3310604	31.03.2023	11:34	0	2023/03/31:11:34:23	694	no	4	28.1	99	112418.4	8	0	13
Lorulun	am	Lorulun_NoFufun_3310607	31.03.2023	11:37	0	2023/03/31:11:37:22	697	no	4	28.5	99	120789.4	9	0	9.3
Lorulun	am	Lorulun_NoFufun_3310610	31.03.2023	11:40	0	2023/03/31:11:40:13	700	no	4	28.8	99	117994.4	9	0	11.1
Lorulun	am	Lorulun_NoFufun_3310613	31.03.2023	11:42	0	2023/03/31:11:42:29	702	no	4	28.8	99	117994.4	9	0	11.1
Lorulun	am	Lorulun_NoFufun_3310616	31.03.2023	11:45	0	2023/03/31:11:45:38	706	no	4	28.9	99	121996.9	9	0	11.1
Lorulun	am	Lorulun_NoFufun_3310619	31.03.2023	11:48	0	2023/03/31:11:48:21	708	no	4	28.9	99	121996.9	9	0	11.1
Lorulun	am	Lorulun_NoFufun_3310622	31.03.2023	11:50	0	2023/03/31:11:50:56	711	no	4	29	99	109771.6	8	0	5.5
Lorulun	am	Lorulun_NoFufun_3310625	31.03.2023	11:53	0	2023/03/31:11:53:27	713	no	4	29	99	109771.6	8	0	5.5
Lorulun	pm	Lorulun_NoFufun_3310628	31.03.2023	12:04	0	2023/03/31:12:04:51	725	no	4	29.4	99	121239.2	9	0	14.8
Lorulun	pm	Lorulun_NoFufun_3310631	31.03.2023	12:07	0	2023/03/31:12:07:22	727	no	4	29.5	99	130191.9	10	0	13
Lorulun	pm	Lorulun_NoFufun_3310634	31.03.2023	12:10	0	2023/03/31:12:10:48	731	no	4	29.4	99	136861.3	10	0	11.1
Lorulun	pm	Lorulun_NoFufun_3310637	31.03.2023	12:13	0	2023/03/31:12:13:40	734	no	4	29.4	99	136861.3	10	0	11.1
Lorulun	pm	Lorulun_NoFufun_3310640	31.03.2023	12:16	0	2023/03/31:12:16:08	736	no	4	29.4	99	132684	10	0	14.8
Lorulun	pm	Lorulun_NoFufun_3310643	31.03.2023	12:18	0	2023/03/31:12:18:25	738	no	4	29.4	99	132684	10	0	14.8
Lorulun	pm	Lorulun_NoFufun_3310646	31.03.2023	12:20	0	2023/03/31:12:20:51	741	no	4	29.6	99	114497.5	8	0	11.1
Lorulun	pm	Lorulun_NoFufun_3310649	31.03.2023	12:24	0	2023/03/31:12:24:47	745	no	4	29.6	99	114497.5	8	0	11.1
Lorulun	pm	Lorulun_NoFufun_3310652	31.03.2023	12:27	0	2023/03/31:12:27:53	748	no	4	29.5	99	119925.4	9	0	9.3
Lorulun	pm	Lorulun_NoFufun_3310655	31.03.2023	12:37	0	2023/03/31:12:37:40	758	no	4	29.4	99	84692.6	6	0	3.5
Lorulun	pm	Lorulun_NoFufun_3310658	31.03.2023	12:40	0	2023/03/31:12:40:21	760	no	4	29.3	99	139989.6	10	0	7.2
Lorulun	am	Lorulun_NoFufun_4010661	01.04.2023	07:10	0	2023/04/01:07:10:13	430	no	5	25.5	99	6660.6	0	0	1.8
Lorulun	am	Lorulun_NoFufun_4010664	01.04.2023	08:54	0	2023/04/01:08:54:19	534	no	5	29.3	93	65364.5	5	0	3.5
Lorulun	am	Lorulun_NoFufun_4010667	01.04.2023	09:02	0	2023/04/01:09:02:39	543	no	5	29.7	89	63270.2	4	0	5.5
Lorulun	am	Lorulun_NoFufun_4010670	01.04.2023	09:16	0	2023/04/01:09:16:42	557	no	5	29.7	89	80412.7	6	0	7.2
Lorulun	am	Lorulun_NoFufun_4010673	01.04.2023	09:31	0	2023/04/01:09:31:37	572	no	5	29.8	84	64340.8	4	0	3.5
Lorulun	am	Lorulun_NoFufun_4010676	01.04.2023	09:37	0	2023/04/01:09:37:07	577	no	5	29.9	86	93594.6	7	0	5.5
Lorulun	am	Lorulun_NoFufun_4010679	01.04.2023	09:40	0	2023/04/01:09:40:10	580	no	5	30.4	86	94490.3	7	0	5.5
Lorulun	pm	Lorulun_NoFufun_4010682	01.04.2023	12:49	0	2023/04/01:12:49:57	770	no	5	28.6	95	39360.6	3	0	5.5
Lorulun	pm	Lorulun_NoFufun_4010685	01.04.2023	12:52	0	2023/04/01:12:52:21	772	no	5	28.8	95	50213.7	3	0	3.5
Lorulun	pm	Lorulun_NoFufun_4010688	01.04.2023	13:06	0	2023/04/01:13:06:18	786	no	5	29.3	93	131747.7	10	0	1.8
Lorulun	am	Lorulun_NoFufun_4020691	02.04.2023	09:50	0	2023/04/02:09:50:45	591	no	6	27.5	98	87586.4	6	0	11.1
Lorulun	am	Lorulun_NoFufun_4020694	02.04.2023	09:53	0	2023/04/02:09:53:15	593	no	6	27.5	98	87586.4	6	0	11.1
Lorulun	am	Lorulun_NoFufun_4020697	02.04.2023	09:55	0	2023/04/02:09:55:37	596	no	6	27.6	97	36289.4	2	0	5.5
Lorulun	am	Lorulun_NoFufun_4020700	02.04.2023	10:32	0	2023/04/02:10:32:01	632	no	6	28.3	94	94690.5	7	0	11.1
Lorulun	am	Lorulun_NoFufun_4020703	02.04.2023	10:34	0	2023/04/02:10:34:41	635	no	6	28.3	94	94690.5	7	0	11.1
Lorulun	am	Lorulun_NoFufun_4020706	02.04.2023	10:37	0	2023/04/02:10:37:59	638	no	6	28.4	93	106791.6	8	0	11.1
Lorulun	am	Lorulun_NoFufun_4020709	02.04.2023	10:42	0	2023/04/02:10:42:28	642	no	6	28.7	93	89825.2	6	0	11.1
Lorulun	am	Lorulun_NoFufun_4020712	02.04.2023	10:47	0	2023/04/02:10:47:33	648	no	6	28.8	92	131906.1	10	0	14.8
Lorulun	am	Lorulun_NoFufun_4020715	02.04.2023	10:56	0	2023/04/02:10:56:21	656	no	6	28.7	91	123978.5	9	0	13
Lorulun	am	Lorulun_NoFufun_4020718	02.04.2023	10:59	0	2023/04/02:10:59:52	660	no	6	28.7	91	123978.5	9	0	13
Lorulun	am	Lorulun_NoFufun_4020721	02.04.2023	11:06	0	2023/04/02:11:06:06	666	no	6	28.4	94	140918.3	10	0	9.3
Lorulun	am	Lorulun_NoFufun_4020724	02.04.2023	11:09	0	2023/04/02:11:09:19	669	no	6	28.4	94	140918.3	10	0	9.3
Lorulun	am	Lorulun_NoFufun_4020727	02.04.2023	11:11	0	2023/04/02:11:11:52	672	no	6	28.3	93	133405	10	0	13
Lorulun	am	Lorulun_NoFufun_4020730	02.04.2023	11:14	0	2023/04/02:11:14:36	675	no	6	28.3	93	133405	10	0	13
Lorulun	am	Lorulun_NoFufun_4020733	02.04.2023	11:26	0	2023/04/02:11:26:57	687	no	6	28.8	93	63467.8	4	0	11.1
Lorulun	am	Lorulun_NoFufun_4020736	02.04.2023	11:35	0	2023/04/02:11:35:01	695	no	6	28.9	90	137415	10	0	9.3
Lorulun	am	Lorulun_NoFufun_4020739	02.04.2023	11:37	0	2023/04/02:11:37:41	698	no	6	28.9	90	137415	10	0	9.3
Lorulun	am	Lorulun_NoFufun_4020742	02.04.2023	11:40	0	2023/04/02:11:40:07	700	no	6	28.9	88	124798.2	9	0	14.8
Lorulun	am	Lorulun_NoFufun_4020745	02.04.2023	11:42	0	2023/04/02:11:42:44	703	no	6	28.9	88	124798.2	9	0	14.8
Lorulun	am	Lorulun_NoFufun_4020748	02.04.2023	11:45	0	2023/04/02:11:45:10	705	no	6	28.7	90	125778.9	9	0	13
Lorulun	am	Lorulun_NoFufun_4020751	02.04.2023	11:47	0	2023/04/02:11:47:36	708	no	6	28.7	90	125778.9	9	0	13
Lorulun	am	Lorulun_NoFufun_4020754	02.04.2023	11:49	0	2023/04/02:11:49:53	710	no	6	28.7	90	125778.9	9	0	13
Lorulun	am	Lorulun_NoFufun_4020757	02.04.2023	11:52	0	2023/04/02:11:52:22	712	no	6	28.8	87	134945.6	10	0	20.1
Lorulun	am	Lorulun_NoFufun_4020760	02.04.2023	11:55	0	2023/04/02:11:55:06	715	no	6	28.9	88	135760.3	10	0	16.6
Lorulun	pm	Lorulun_NoFufun_4020763	02.04.2023	12:01	0	2023/04/02:12:01:29	721	no	6	28.7	89	146764.2	11	0	16.6
Lorulun	pm	Lorulun_NoFufun_4020766	02.04.2023	12:06	0	2023/04/02:12:06:01	726	no	6	28.3	90	111729.1	8	0	13
Lorulun	pm	Lorulun_NoFufun_4020769	02.04.2023	12:30	0	2023/04/02:12:30:50	751	no	6	29.1	90	26504.4	2	0	16.6
Lorulun	pm	Lorulun_NoFufun_4020772	02.04.2023	12:45	0	2023/04/02:12:45:14	765	no	6	28.7	91	146391.7	11	0	11.1
Lorulun	pm	Lorulun_NoFufun_4020775	02.04.2023	12:47	0	2023/04/02:12:47:41	768	no	6	28.7	91	146391.7	11	0	11.1
Lorulun	pm	Lorulun_NoFufun_4020778	02.04.2023	12:51	0	2023/04/02:12:51:46	772	no	6	29	90	138176.5	10	0	13
Lorulun	pm	Lorulun_NoFufun_4020781	02.04.2023	12:58	0	2023/04/02:12:58:12	778	no	6	29.1	88	77996.5	5	0	16.6
